"","Date","y","x","c","y_1","x_1","c_1"
"27",2019-03-10,37.2427982757074,9.67823196457232,6.76254641953838,34.5553113665223,10.7680067588317,7.34444329465884
"28",2019-03-11,40.9498099738854,9.78593750719373,6.65300243341755,37.2427982757074,9.67823196457232,6.76254641953838
"29",2019-03-12,39.1053527421323,12.4994132423825,5.98159012959873,40.9498099738854,9.78593750719373,6.65300243341755
"30",2019-03-13,35.5854508125555,11.177113516408,6.17112726015336,39.1053527421323,12.4994132423825,5.98159012959873
"31",2019-03-14,NA,10.2922848667737,6.60294225547286,35.5854508125555,11.177113516408,6.17112726015336
"32",2019-03-15,37.1326463618894,10.8804727694488,6.06184107760855,NA,10.2922848667737,6.60294225547286
"33",2019-03-16,NA,10.841717131161,7.04695646203471,37.1326463618894,10.8804727694488,6.06184107760855
"34",2019-03-17,39.1994963786489,9.88255748954078,5.24334503372189,NA,10.841717131161,7.04695646203471
"35",2019-03-18,NA,8.85855593385332,6.61739411922024,39.1994963786489,9.88255748954078,5.24334503372189
"36",2019-03-19,NA,10.2770793744308,5.11789870626747,NA,8.85855593385332,6.61739411922024
"37",2019-03-20,37.9309765649951,10.2573847022222,5.97849854973026,NA,10.2770793744308,5.11789870626747
"38",2019-03-21,NA,10.6109395738873,5.96634473298756,37.9309765649951,10.2573847022222,5.97849854973026
"39",2019-03-22,NA,10.0141449822195,5.83949140256589,NA,10.6109395738873,5.96634473298756
"40",2019-03-23,NA,8.35496221963248,6.40297607279408,NA,10.0141449822195,5.83949140256589
"41",2019-03-24,42.0175634144501,9.24657570809213,4.68638459251851,NA,8.35496221963248,6.40297607279408
"42",2019-03-25,NA,12.0138645540079,7.34817946014819,42.0175634144501,9.24657570809213,4.68638459251851
"43",2019-03-26,NA,9.54516059070292,5.17207242882504,NA,12.0138645540079,7.34817946014819
"44",2019-03-27,40.3578607718938,8.78777400260373,5.82948770573388,NA,9.54516059070292,5.17207242882504
"45",2019-03-28,NA,8.05783325679891,5.34145182139062,40.3578607718938,8.78777400260373,5.82948770573388
"46",2019-03-29,NA,8.6637850166664,5.58454395415421,NA,8.05783325679891,5.34145182139062
"47",2019-03-30,NA,10.7133467563129,8.4833025341669,NA,8.6637850166664,5.58454395415421
"48",2019-03-31,NA,10.2033561224023,7.13822125323498,NA,10.7133467563129,8.4833025341669
"49",2019-04-01,40.6065226834981,9.84610642696123,5.49825478287442,NA,10.2033561224023,7.13822125323498
"50",2019-04-02,NA,8.63442610988354,4.73395816130003,40.6065226834981,9.84610642696123,5.49825478287442
"51",2019-04-03,NA,9.38247947194246,6.63367664159766,NA,8.63442610988354,4.73395816130003
"52",2019-04-04,41.4136568252901,10.7265661573921,6.63985932768478,NA,9.38247947194246,6.63367664159766
"53",2019-04-05,36.364038970903,12.6234988705563,6.34189645737735,41.4136568252901,10.7265661573921,6.63985932768478
"54",2019-04-06,33.5157199035553,12.6264457105935,5.65611196689064,36.364038970903,12.6234988705563,6.34189645737735
"55",2019-04-07,35.1138307499718,10.4431995096097,4.92656768158117,33.5157199035553,12.6264457105935,5.65611196689064
"56",2019-04-08,37.7905770273776,9.71846971941975,5.15644962377961,35.1138307499718,10.4431995096097,4.92656768158117
"57",2019-04-09,NA,10.4666904149657,7.28914120965882,37.7905770273776,9.71846971941975,5.15644962377961
"58",2019-04-10,NA,10.2233037912283,6.20101860761788,NA,10.4666904149657,7.28914120965882
"59",2019-04-11,35.7240283447137,10.3869821952329,5.16582780451998,NA,10.2233037912283,6.20101860761788
"60",2019-04-12,NA,8.8811923142451,8.16074757355358,35.7240283447137,10.3869821952329,5.16582780451998
"61",2019-04-13,34.1347336474944,9.014066289779,7.46528727076084,NA,8.8811923142451,8.16074757355358
"62",2019-04-14,35.3880924543341,8.5806288972096,6.62767471677718,34.1347336474944,9.014066289779,7.46528727076084
"63",2019-04-15,NA,8.36175652399356,7.71540172790331,35.3880924543341,8.5806288972096,6.62767471677718
"64",2019-04-16,36.4974870998235,8.46197765977468,7.81527308335076,NA,8.36175652399356,7.71540172790331
"65",2019-04-17,NA,8.81619826036922,6.33457522260654,36.4974870998235,8.46197765977468,7.81527308335076
"66",2019-04-18,34.4049160480118,9.40243123704408,8.7897462701921,NA,8.81619826036922,6.33457522260654
"67",2019-04-19,NA,10.3346645380169,6.94240953740701,34.4049160480118,9.40243123704408,8.7897462701921
"68",2019-04-20,NA,9.65815149535249,5.31110773413894,NA,10.3346645380169,6.94240953740701
"69",2019-04-21,34.9705344603767,8.97206712834751,6.18337733158052,NA,9.65815149535249,5.31110773413894
"70",2019-04-22,NA,11.1022011409866,6.75338267212747,34.9705344603767,8.97206712834751,6.18337733158052
"71",2019-04-23,29.5299717209641,11.5449669773316,8.99632406709123,NA,11.1022011409866,6.75338267212747
"72",2019-04-24,27.4329767467888,11.4693293480716,7.35488338466652,29.5299717209641,11.5449669773316,8.99632406709123
"73",2019-04-25,28.5647678669316,12.4346353470012,7.29571965159004,27.4329767467888,11.4693293480716,7.35488338466652
"74",2019-04-26,NA,10.2395757282379,6.74677697754098,28.5647678669316,12.4346353470012,7.29571965159004
"75",2019-04-27,28.5020133878325,12.1686054460783,6.3526934020187,NA,10.2395757282379,6.74677697754098
"76",2019-04-28,NA,12.3107520471997,6.5534473221934,28.5020133878325,12.1686054460783,6.3526934020187
"77",2019-04-29,NA,11.4623990355775,7.42600143617851,NA,12.3107520471997,6.5534473221934
"78",2019-04-30,NA,11.3555325017154,8.93174536769691,NA,11.4623990355775,7.42600143617851
"79",2019-05-01,25.1442760933726,10.7391076933087,8.260328780688,NA,11.3555325017154,8.93174536769691
"80",2019-05-02,25.7096638180266,10.2587280552254,8.2729905935587,25.1442760933726,10.7391076933087,8.260328780688
"81",2019-05-03,NA,8.5531304675434,5.83692422683163,25.7096638180266,10.2587280552254,8.2729905935587
"82",2019-05-04,28.8388849544693,10.0191550795904,7.44312662676129,NA,8.5531304675434,5.83692422683163
"83",2019-05-05,NA,12.1519009379008,7.08070646035097,28.8388849544693,10.0191550795904,7.44312662676129
"84",2019-05-06,NA,13.1657234256236,5.3029265859955,NA,12.1519009379008,7.08070646035097
"85",2019-05-07,22.9520811554814,11.7526560399393,6.84675438914701,NA,13.1657234256236,5.3029265859955
"86",2019-05-08,25.0934793373941,10.7684502310486,6.55293399257074,22.9520811554814,11.7526560399393,6.84675438914701
"87",2019-05-09,NA,10.5662196101036,8.10282081011248,25.0934793373941,10.7684502310486,6.55293399257074
"88",2019-05-10,27.6905456262502,11.4290379833761,6.25962320292346,NA,10.5662196101036,8.10282081011248
"89",2019-05-11,25.2326066334623,12.1918178142905,6.13469404680232,27.6905456262502,11.4290379833761,6.25962320292346
"90",2019-05-12,26.3016148502849,11.5038530596792,5.60756401432314,25.2326066334623,12.1918178142905,6.13469404680232
"91",2019-05-13,25.9358324656863,11.8662052650537,6.22478704214425,26.3016148502849,11.5038530596792,5.60756401432314
"92",2019-05-14,27.191953117765,10.9060267885333,6.9582085400224,25.9358324656863,11.8662052650537,6.22478704214425
"93",2019-05-15,28.5292325496388,10.9507355976139,6.00780396188599,27.191953117765,10.9060267885333,6.9582085400224
"94",2019-05-16,NA,11.6610078124418,7.33232415845317,28.5292325496388,10.9507355976139,6.00780396188599
"95",2019-05-17,NA,14.4700775329612,5.62499825330883,NA,11.6610078124418,7.33232415845317
"96",2019-05-18,NA,12.1810361708865,5.35826515051947,NA,14.4700775329612,5.62499825330883
"97",2019-05-19,NA,10.4223707685567,7.78072399447415,NA,12.1810361708865,5.35826515051947
"98",2019-05-20,NA,10.6569933416937,5.92933353331389,NA,10.4223707685567,7.78072399447415
"99",2019-05-21,29.5249102061231,9.92267142448306,6.89430809564599,NA,10.6569933416937,5.92933353331389
"100",2019-05-22,30.1886157500074,10.5966188567631,6.34250097280258,29.5249102061231,9.92267142448306,6.89430809564599
"101",2019-05-23,29.7876193499929,10.6395578275161,6.99502708285158,30.1886157500074,10.5966188567631,6.34250097280258
"102",2019-05-24,28.6356772881238,11.6359460767977,8.43763005691694,29.7876193499929,10.6395578275161,6.99502708285158
"103",2019-05-25,NA,9.8581965547375,8.6959959476712,28.6356772881238,11.6359460767977,8.43763005691694
"104",2019-05-26,NA,8.72352306598792,6.84309118623504,NA,9.8581965547375,8.6959959476712
"105",2019-05-27,NA,10.9293345912086,4.42553726126629,NA,8.72352306598792,6.84309118623504
"106",2019-05-28,NA,10.6899530953954,8.60404590515074,NA,10.9293345912086,4.42553726126629
"107",2019-05-29,NA,9.42256589025707,7.81807764305318,NA,10.6899530953954,8.60404590515074
"108",2019-05-30,NA,8.63751053472635,7.495846746727,NA,9.42256589025707,7.81807764305318
"109",2019-05-31,34.2983687105521,8.76639698180078,6.86056216353584,NA,8.63751053472635,7.495846746727
"110",2019-06-01,32.9065430792236,9.97365989203737,7.22524896383689,34.2983687105521,8.76639698180078,6.86056216353584
"111",2019-06-02,NA,9.45955453529377,6.64193640918955,32.9065430792236,9.97365989203737,7.22524896383689
"112",2019-06-03,NA,11.0716234314108,7.0811787455519,NA,9.45955453529377,6.64193640918955
"113",2019-06-04,28.082004136374,10.779656344192,6.37004794241033,NA,11.0716234314108,7.0811787455519
"114",2019-06-05,NA,10.5857089614903,5.22230410805512,28.082004136374,10.779656344192,6.37004794241033
"115",2019-06-06,28.8562528891943,10.2773347521189,7.29341429446866,NA,10.5857089614903,5.22230410805512
"116",2019-06-07,29.6903029961696,9.84109004790768,8.34309859911671,28.8562528891943,10.2773347521189,7.29341429446866
"117",2019-06-08,NA,9.7528658768924,6.77703408055356,29.6903029961696,9.84109004790768,8.34309859911671
"118",2019-06-09,30.9628259082152,11.0329115183827,5.4409687645307,NA,9.7528658768924,6.77703408055356
"119",2019-06-10,NA,9.17769174997405,7.0024834968105,30.9628259082152,11.0329115183827,5.4409687645307
"120",2019-06-11,NA,10.6756146502452,6.70591173730865,NA,9.17769174997405,7.0024834968105
"121",2019-06-12,NA,9.98712312842334,4.94325952750232,NA,10.6756146502452,6.70591173730865
"122",2019-06-13,NA,10.7282848087626,6.23794674155585,NA,9.98712312842334,4.94325952750232
"123",2019-06-14,NA,10.3057279205975,5.92918635146082,NA,10.7282848087626,6.23794674155585
"124",2019-06-15,34.8319306985831,8.80705105604602,6.1413280080048,NA,10.3057279205975,5.92918635146082
"125",2019-06-16,NA,9.75043079730083,5.37875963936535,34.8319306985831,8.80705105604602,6.1413280080048
"126",2019-06-17,32.6054893745159,9.2368107516662,8.1478318177588,NA,9.75043079730083,5.37875963936535
"127",2019-06-18,NA,10.7427977303518,6.70582591804848,32.6054893745159,9.2368107516662,8.1478318177588
"128",2019-06-19,33.849666718863,9.543665834361,5.07094306725904,NA,10.7427977303518,6.70582591804848
"129",2019-06-20,36.7909980737939,7.98405277966505,6.46492920555424,33.849666718863,9.543665834361,5.07094306725904
"130",2019-06-21,NA,8.13801638726826,6.87940794779403,36.7909980737939,7.98405277966505,6.46492920555424
"131",2019-06-22,40.2835930462981,8.49698547127778,5.73402528653922,NA,8.13801638726826,6.87940794779403
"132",2019-06-23,42.0561164541871,8.42256205692973,3.54458564995526,40.2835930462981,8.49698547127778,5.73402528653922
"133",2019-06-24,NA,8.97369693441841,5.2456647099237,42.0561164541871,8.42256205692973,3.54458564995526
"134",2019-06-25,NA,8.8915219711015,6.88192381340141,NA,8.97369693441841,5.2456647099237
"135",2019-06-26,40.1148991586263,9.03501879079114,6.66075767730774,NA,8.8915219711015,6.88192381340141
"136",2019-06-27,39.5404228495971,9.84550083380423,6.5670106753217,40.1148991586263,9.03501879079114,6.66075767730774
"137",2019-06-28,NA,8.75910380521241,7.20257339745054,39.5404228495971,9.84550083380423,6.5670106753217
"138",2019-06-29,38.9818686961216,10.1397295676286,5.61418471078316,NA,8.75910380521241,7.20257339745054
"139",2019-06-30,37.7737199371259,10.0673089477639,7.50032322197003,38.9818686961216,10.1397295676286,5.61418471078316
"140",2019-07-01,38.6268042981141,9.99542670296696,6.86973677721434,37.7737199371259,10.0673089477639,7.50032322197003
"141",2019-07-02,NA,7.96147593150346,7.42474486170166,38.6268042981141,9.99542670296696,6.86973677721434
"142",2019-07-03,37.8207840316124,8.67950888631517,7.89029395016288,NA,7.96147593150346,7.42474486170166
"143",2019-07-04,37.8243621642113,8.78410833872611,7.19605390245602,37.8207840316124,8.67950888631517,7.89029395016288
"144",2019-07-05,38.6773522171048,10.2393495850783,5.92030586274799,37.8243621642113,8.78410833872611,7.19605390245602
"145",2019-07-06,NA,11.5104953035818,7.64304102165433,38.6773522171048,10.2393495850783,5.92030586274799
"146",2019-07-07,NA,11.9864938670407,4.91059531062811,NA,11.5104953035818,7.64304102165433
"147",2019-07-08,34.5551043619403,9.8799094713682,5.6828580876553,NA,11.9864938670407,4.91059531062811
"148",2019-07-09,NA,9.14390084302053,6.16504381275684,34.5551043619403,9.8799094713682,5.6828580876553
"149",2019-07-10,NA,9.48243054436355,6.3751399164242,NA,9.14390084302053,6.16504381275684
"150",2019-07-11,36.8695188860858,8.68155838432032,7.61424888789016,NA,9.48243054436355,6.3751399164242
"151",2019-07-12,NA,7.73646699818009,7.03978411507532,36.8695188860858,8.68155838432032,7.61424888789016
"152",2019-07-13,NA,9.65958416511527,7.16711363219267,NA,7.73646699818009,7.03978411507532
"153",2019-07-14,NA,9.89794861061662,6.72212359503526,NA,9.65958416511527,7.16711363219267
"154",2019-07-15,37.6113013643381,10.5633703050364,6.43286655713949,NA,9.89794861061662,6.72212359503526
"155",2019-07-16,NA,9.07861739969101,7.30376744590451,37.6113013643381,10.5633703050364,6.43286655713949
"156",2019-07-17,NA,9.19885386448487,7.97217021869193,NA,9.07861739969101,7.30376744590451
"157",2019-07-18,38.4327937861755,8.42817829781933,4.58994633978111,NA,9.19885386448487,7.97217021869193
"158",2019-07-19,NA,8.38467438127452,6.72022614019112,38.4327937861755,8.42817829781933,4.58994633978111
"159",2019-07-20,36.9099613646334,9.42154923244231,7.05478094182643,NA,8.38467438127452,6.72022614019112
"160",2019-07-21,NA,8.89578169793841,6.33842751390053,36.9099613646334,9.42154923244231,7.05478094182643
"161",2019-07-22,NA,8.45444533435576,7.53561968605195,NA,8.89578169793841,6.33842751390053
"162",2019-07-23,38.551391502998,7.9210542081687,6.49466773979461,NA,8.45444533435576,7.53561968605195
"163",2019-07-24,NA,7.52630533257648,6.33933627314908,38.551391502998,7.9210542081687,6.49466773979461
"164",2019-07-25,39.876637107861,7.90030473305157,7.44224384636707,NA,7.52630533257648,6.33933627314908
"165",2019-07-26,36.7222397827044,10.6539515703399,8.58018826071237,39.876637107861,7.90030473305157,7.44224384636707
"166",2019-07-27,34.779327665308,9.67134318869599,7.41510196611532,36.7222397827044,10.6539515703399,8.58018826071237
"167",2019-07-28,35.398793856152,8.72250296872205,6.43159148174119,34.779327665308,9.67134318869599,7.41510196611532
"168",2019-07-29,39.0833193802131,7.95574603799266,5.41878457557571,35.398793856152,8.72250296872205,6.43159148174119
"169",2019-07-30,NA,8.82722933220869,6.02366316501492,39.0833193802131,7.95574603799266,5.41878457557571
"170",2019-07-31,39.4243290092589,9.01960775367557,5.56608646474371,NA,8.82722933220869,6.02366316501492
"171",2019-08-01,NA,9.76187319658566,6.13258903306714,39.4243290092589,9.01960775367557,5.56608646474371
"172",2019-08-02,36.681385214483,9.59823016056087,6.92752642648836,NA,9.76187319658566,6.13258903306714
"173",2019-08-03,NA,10.6667826928146,5.88002451459823,36.681385214483,9.59823016056087,6.92752642648836
"174",2019-08-04,NA,11.053482467695,9.11917300974444,NA,10.6667826928146,5.88002451459823
"175",2019-08-05,NA,11.582810835256,7.43580492810119,NA,11.053482467695,9.11917300974444
"176",2019-08-06,31.152674484113,11.0349074780064,7.98915849948024,NA,11.582810835256,7.43580492810119
"177",2019-08-07,33.2913137317267,11.6318164010745,4.70816564502995,31.152674484113,11.0349074780064,7.98915849948024
"178",2019-08-08,31.1061443275542,10.7393554868124,6.91804256845293,33.2913137317267,11.6318164010745,4.70816564502995
"179",2019-08-09,33.6321020471341,11.3026027973566,5.41326548166167,31.1061443275542,10.7393554868124,6.91804256845293
"180",2019-08-10,35.3115128647242,10.4933196600091,7.27312004802456,33.6321020471341,11.3026027973566,5.41326548166167
"181",2019-08-11,NA,9.56515031520196,7.2164101674581,35.3115128647242,10.4933196600091,7.27312004802456
"182",2019-08-12,NA,8.56247406617584,6.39657396259475,NA,9.56515031520196,7.2164101674581
"183",2019-08-13,NA,8.57232404146355,7.92340212082596,NA,8.56247406617584,6.39657396259475
"184",2019-08-14,43.3375036968178,8.53748242289033,6.27961886095957,NA,8.57232404146355,7.92340212082596
"185",2019-08-15,NA,9.84481873759183,5.98929041099936,43.3375036968178,8.53748242289033,6.27961886095957
"186",2019-08-16,43.4776778744717,9.87030990486495,5.49625042172442,NA,9.84481873759183,5.98929041099936
"187",2019-08-17,NA,9.304817778837,5.70588399867771,43.4776778744717,9.87030990486495,5.49625042172442
"188",2019-08-18,NA,8.75407282390775,7.37165595304251,NA,9.304817778837,5.70588399867771
"189",2019-08-19,NA,10.8897222874712,7.27661613780579,NA,8.75407282390775,7.37165595304251
"190",2019-08-20,35.1362557977916,10.208111850981,7.82431325212849,NA,10.8897222874712,7.27661613780579
"191",2019-08-21,37.120883624688,8.85525250389409,6.56595964897844,35.1362557977916,10.208111850981,7.82431325212849
"192",2019-08-22,37.5437448358953,8.99761691556152,7.01786020401926,37.120883624688,8.85525250389409,6.56595964897844
"193",2019-08-23,37.9921499371074,9.59210789424847,6.99862997549131,37.5437448358953,8.99761691556152,7.01786020401926
"194",2019-08-24,NA,10.6290950358347,5.32340015149029,37.9921499371074,9.59210789424847,6.99862997549131
"195",2019-08-25,NA,10.2296150397985,8.10927932534802,NA,10.6290950358347,5.32340015149029
"196",2019-08-26,NA,10.2266605589115,7.16176749227068,NA,10.2296150397985,8.10927932534802
"197",2019-08-27,35.2307148324528,9.07389433660678,7.55604087222553,NA,10.2266605589115,7.16176749227068
"198",2019-08-28,NA,10.3333699818243,7.84414689496537,35.2307148324528,9.07389433660678,7.55604087222553
"199",2019-08-29,NA,10.2665883670701,6.91047102229907,NA,10.3333699818243,7.84414689496537
"200",2019-08-30,34.1423473944245,10.8702539367259,6.4218023358078,NA,10.2665883670701,6.91047102229907
"201",2019-08-31,NA,11.9820083027792,7.49912428637746,34.1423473944245,10.8702539367259,6.4218023358078
"202",2019-09-01,NA,11.169925123253,5.82748292253307,NA,11.9820083027792,7.49912428637746
"203",2019-09-02,NA,10.3024159699833,8.42820811685742,NA,11.169925123253,5.82748292253307
"204",2019-09-03,NA,9.38390920641654,6.72341992292599,NA,10.3024159699833,8.42820811685742
"205",2019-09-04,35.3320863633316,9.11555036296515,8.33500028300649,NA,9.38390920641654,6.72341992292599
"206",2019-09-05,NA,8.64291934148181,8.59596276470225,35.3320863633316,9.11555036296515,8.33500028300649
"207",2019-09-06,35.3622995524449,9.69137063202828,7.23195642476148,NA,8.64291934148181,8.59596276470225
"208",2019-09-07,35.6146997535432,8.37800095271245,7.37521002104187,35.3622995524449,9.69137063202828,7.23195642476148
"209",2019-09-08,NA,7.44363849794814,5.81925402572601,35.6146997535432,8.37800095271245,7.37521002104187
"210",2019-09-09,38.7481163528147,8.05443744505261,6.77782000945394,NA,7.44363849794814,5.81925402572601
"211",2019-09-10,36.5335118421712,10.1114977290084,7.73806746071967,38.7481163528147,8.05443744505261,6.77782000945394
"212",2019-09-11,NA,10.1785805059363,7.03359535207712,36.5335118421712,10.1114977290084,7.73806746071967
"213",2019-09-12,36.2634187987776,9.59504085821507,6.30426192886492,NA,10.1785805059363,7.03359535207712
"214",2019-09-13,NA,10.467108613022,5.92028362976579,36.2634187987776,9.59504085821507,6.30426192886492
"215",2019-09-14,38.7645128952551,9.88207545317609,6.44414848481894,NA,10.467108613022,5.92028362976579
"216",2019-09-15,38.6739472255402,9.82605732570697,7.68019858188153,38.7645128952551,9.88207545317609,6.44414848481894
"217",2019-09-16,37.3106855279019,9.9860156046548,6.43607471516911,38.6739472255402,9.82605732570697,7.68019858188153
"218",2019-09-17,NA,11.0817824148804,6.48800856746483,37.3106855279019,9.9860156046548,6.43607471516911
"219",2019-09-18,35.6414743162923,11.8334599459059,5.32786213804537,NA,11.0817824148804,6.48800856746483
"220",2019-09-19,NA,12.199241267052,6.8262783705262,35.6414743162923,11.8334599459059,5.32786213804537
"221",2019-09-20,NA,12.0786767518207,8.0144711127457,NA,12.199241267052,6.8262783705262
"222",2019-09-21,29.5638173646362,11.3688081593394,8.50065878758921,NA,12.0786767518207,8.0144711127457
"223",2019-09-22,28.3578721849574,12.5640397974032,7.93986742779466,29.5638173646362,11.3688081593394,8.50065878758921
"224",2019-09-23,29.9707494199618,13.324918929753,5.11517806674605,28.3578721849574,12.5640397974032,7.93986742779466
"225",2019-09-24,29.1482204462145,12.9910358374966,6.76082402081027,29.9707494199618,13.324918929753,5.11517806674605
"226",2019-09-25,NA,11.2758492750117,7.14634160850377,29.1482204462145,12.9910358374966,6.76082402081027
"227",2019-09-26,NA,9.59787720595457,6.43318511629603,NA,11.2758492750117,7.14634160850377
"228",2019-09-27,36.7075958878711,9.99188838568641,6.77878575002199,NA,9.59787720595457,6.43318511629603
"229",2019-09-28,NA,9.44070794096396,5.83066048337859,36.7075958878711,9.99188838568641,6.77878575002199
"230",2019-09-29,NA,9.99534486033334,7.1368958948603,NA,9.44070794096396,5.83066048337859
"231",2019-09-30,38.7136937367137,9.44715902508072,6.45712295906197,NA,9.99534486033334,7.1368958948603
"232",2019-10-01,38.8186126173333,10.6448394056338,5.04519855462154,38.7136937367137,9.44715902508072,6.45712295906197
"233",2019-10-02,36.2003659788498,12.5118756951894,5.8938488824849,38.8186126173333,10.6448394056338,5.04519855462154
"234",2019-10-03,32.1852232092157,12.2199326376772,7.83789714969107,36.2003659788498,12.5118756951894,5.8938488824849
"235",2019-10-04,NA,11.8517847951112,6.6251929226916,32.1852232092157,12.2199326376772,7.83789714969107
"236",2019-10-05,31.2711335349901,10.9632489625151,7.389048272882,NA,11.8517847951112,6.6251929226916
"237",2019-10-06,28.6268838377956,12.6624581674923,7.79384770841829,31.2711335349901,10.9632489625151,7.389048272882
"238",2019-10-07,28.11104440752,11.2516438802387,6.95286063143095,28.6268838377956,12.6624581674923,7.79384770841829
"239",2019-10-08,27.8238902891137,12.0021169689429,6.38589285230789,28.11104440752,11.2516438802387,6.95286063143095
"240",2019-10-09,NA,12.5763751612622,6.06677770394347,27.8238902891137,12.0021169689429,6.38589285230789
"241",2019-10-10,30.4205543791515,11.448564559039,7.25628365156066,NA,12.5763751612622,6.06677770394347
"242",2019-10-11,NA,7.47106220661659,5.75061349740735,30.4205543791515,11.448564559039,7.25628365156066
"243",2019-10-12,NA,8.40560061599459,6.68386421788824,NA,7.47106220661659,5.75061349740735
"244",2019-10-13,40.2029971200941,9.65989013365989,6.38146668790775,NA,8.40560061599459,6.68386421788824
"245",2019-10-14,NA,8.52584130939556,4.33047731548899,40.2029971200941,9.65989013365989,6.38146668790775
"246",2019-10-15,NA,7.97174721585256,4.67376887279905,NA,8.52584130939556,4.33047731548899
"247",2019-10-16,41.2649001010795,9.892253339595,7.08446154699234,NA,7.97174721585256,4.67376887279905
"248",2019-10-17,44.3214491958527,7.15016517458628,6.57983643621288,41.2649001010795,9.892253339595,7.08446154699234
"249",2019-10-18,42.4407144482893,8.80864315861344,7.44824232518687,44.3214491958527,7.15016517458628,6.57983643621288
"250",2019-10-19,39.8092302238272,9.13528564065756,8.74953504460532,42.4407144482893,8.80864315861344,7.44824232518687
"251",2019-10-20,NA,8.90909776531164,8.66126494226047,39.8092302238272,9.13528564065756,8.74953504460532
"252",2019-10-21,37.593699458521,9.5178946757264,7.84258472787812,NA,8.90909776531164,8.66126494226047
"253",2019-10-22,NA,9.81342417692819,7.34060886853627,37.593699458521,9.5178946757264,7.84258472787812
"254",2019-10-23,NA,10.1537214119007,6.64235379067673,NA,9.81342417692819,7.34060886853627
"255",2019-10-24,33.6191568774833,10.2008962538561,8.23848024257358,NA,10.1537214119007,6.64235379067673
"256",2019-10-25,NA,9.56519142732046,7.65585416996185,33.6191568774833,10.2008962538561,8.23848024257358
"257",2019-10-26,NA,10.0410783050462,5.7403866016191,NA,9.56519142732046,7.65585416996185
"258",2019-10-27,35.3585946862648,11.4082480204806,6.27945411551446,NA,10.0410783050462,5.7403866016191
"259",2019-10-28,34.2742867203517,11.37129445654,4.65095370860877,35.3585946862648,11.4082480204806,6.27945411551446
"260",2019-10-29,32.9777366091701,12.1826966803507,5.96747958104156,34.2742867203517,11.37129445654,4.65095370860877
"261",2019-10-30,NA,10.8164679367316,3.8995422253144,32.9777366091701,12.1826966803507,5.96747958104156
"262",2019-10-31,NA,10.9913098117366,7.28888772352665,NA,10.8164679367316,3.8995422253144
"263",2019-11-01,NA,10.9990134321501,6.18667892984953,NA,10.9913098117366,7.28888772352665
"264",2019-11-02,34.6831336208793,9.7562590340998,6.11669089376819,NA,10.9990134321501,6.18667892984953
